Epoch,TrainLoss,ValLoss,TrainAcc,AUC,ValAcc,Precision,Recall,F1,MAP100,MAP200
44,0.11652754992246628,0.34144556522369385,0.9604688882827759,0.7730210684406129,0.90518614667532,0.4319029850746269,0.31690622861054074,0.3655744176865377,0.8578325319335592,0.833144820803295
45,0.10751129686832428,0.38256946206092834,0.9643236398696899,0.7597244922743395,0.9117942061478553,0.47946859903381644,0.27173169062286107,0.3468763652249891,0.834571002393576,0.8072864841931011
46,0.12158150970935822,0.3420814573764801,0.9599968791007996,0.7574717491203806,0.9163962475662281,0.5367892976588629,0.21971252566735114,0.3118018455560952,0.8763626482053699,0.8471005800093084
47,0.10913176834583282,0.36204084753990173,0.9640483260154724,0.7655535397610603,0.9133282199539796,0.494579945799458,0.24982888432580425,0.33196907685311505,0.8891107371878315,0.8649359906026948
48,0.11825703084468842,0.3719483017921448,0.9611375331878662,0.7877374804489735,0.9127382146439318,0.48886138613861385,0.270362765229295,0.3481710004407228,0.8754933813029597,0.8592071968085087
49,0.10352512449026108,0.39448636770248413,0.964834988117218,0.7568729326468907,0.909493185438669,0.4562874251497006,0.26078028747433263,0.3318815331010453,0.824928391988425,0.8069581654679616
50,0.09160889685153961,0.44871288537979126,0.9702237844467163,0.7381216466277484,0.9095521859696737,0.45408163265306123,0.243668720054757,0.31714922048997773,0.8533700402841113,0.8178940806066317
51,0.0877864807844162,0.4352223575115204,0.9719938635826111,0.7490373638499047,0.9132102188919701,0.4936708860759494,0.2669404517453799,0.346512661039538,0.8716071663005074,0.8512619236541497
52,0.09602786600589752,0.40632015466690063,0.9703811407089233,0.7644214893710296,0.9063071567644109,0.42824858757062145,0.2594113620807666,0.32310315430520037,0.8332873829467906,0.8292480691387669
53,0.12525464594364166,0.38988229632377625,0.9609015583992004,0.741120126208416,0.901469113222019,0.4049135577797998,0.30458590006844627,0.34765625,0.8620152431297146,0.8375515974385505
54,0.11297716945409775,0.3827066123485565,0.9642449617385864,0.7665948396250162,0.9104371939347454,0.4682274247491639,0.2874743326488706,0.356234096692112,0.8828245386308493,0.8627988892117546
55,0.14705707132816315,0.36186498403549194,0.9512646198272705,0.7530079148070212,0.9155702401321612,0.5216763005780347,0.24709103353867215,0.3353460287970274,0.8366946089761189,0.8322950623139156
56,0.11250913888216019,0.3794671595096588,0.9611375331878662,0.7503630021042985,0.9080771726945542,0.44629014396456257,0.2758384668035592,0.3409475465313029,0.880013330606845,0.8578342611245483
57,0.09065759927034378,0.4565511643886566,0.9705778360366821,0.7293196189777181,0.9067791610124492,0.4335195530726257,0.2655715263518138,0.3293718166383701,0.8579170142488329,0.8200363929291898
58,0.11957934498786926,0.35631850361824036,0.9600361585617065,0.7638076693408794,0.9037111334002006,0.41802492809204217,0.29842573579739906,0.34824281150159747,0.8872868820986797,0.8650167389390732
59,0.1096210777759552,0.6513852477073669,0.9645203351974487,0.6531174827540857,0.8680748126733141,0.26006191950464397,0.2874743326488706,0.27308192457737324,0.7770301272528,0.7569855870537822
60,0.12532579898834229,0.4210096001625061,0.9570860862731934,0.7575018888129946,0.8801699215292937,0.33294255568581477,0.3887748117727584,0.35869908430691505,0.8632507551063977,0.8504624638261193
61,0.10898420959711075,0.5117045044898987,0.9640876650810242,0.7633719474943574,0.9183432650893858,0.5667244367417678,0.22381930184804927,0.3209028459273798,0.8411924986685749,0.838740968122248
62,0.08522379398345947,0.47564953565597534,0.9719545245170593,0.7617998443342328,0.9104961944657501,0.4705263157894737,0.3059548254620123,0.37080049771878887,0.8641877574118356,0.8414046873431082
63,0.0963788852095604,0.45787835121154785,0.9693584442138672,0.752249605444024,0.9037701339312054,0.4165029469548134,0.29021218343600275,0.34207341670028235,0.8074889802792166,0.8121970550938399
64,0.0928199365735054,0.4946645498275757,0.9759666323661804,0.7273265102725972,0.9138002242020178,0.5,0.23819301848049282,0.3226703755215577,0.8527277624909566,0.8404403431123695
65,0.06944035738706589,0.5511755347251892,0.9782087206840515,0.7385809233953309,0.9112042008378075,0.473621103117506,0.270362765229295,0.3442265795206972,0.8183435998945973,0.8239591116774065
66,0.07435821741819382,0.5282652974128723,0.9767533540725708,0.7545883925591551,0.9102601923417311,0.4668141592920354,0.2888432580424367,0.3568710359408034,0.8767974868629946,0.8545213445875315
67,0.06315512955188751,0.560486376285553,0.9802147746086121,0.7548053806687369,0.9123842114579032,0.4853658536585366,0.2724161533196441,0.3489697501096011,0.8525104786609634,0.8405717248802844
68,0.05614790320396423,0.5936497449874878,0.983558177947998,0.7340628862476737,0.8973390760516845,0.3932670237184392,0.351813826146475,0.3713872832369942,0.8543032201675712,0.8401800825135608
69,0.057471103966236115,0.5918393135070801,0.9813161492347717,0.7493111400899983,0.9067201604814443,0.44197292069632493,0.3127994524298426,0.36633266533066133,0.862463565961868,0.8463886561659048
70,0.05022347718477249,0.6579718589782715,0.9848562479019165,0.7250750708150198,0.8980470824237418,0.39172749391727496,0.33059548254620125,0.3585746102449889,0.839866893406473,0.836204545376314
71,0.04825958237051964,0.6986601948738098,0.9852102398872375,0.7283825043415298,0.9107321965897693,0.46919431279620855,0.27104722792607805,0.3436008676789588,0.8106339443246335,0.8184746587067622
72,0.057756196707487106,0.6327545642852783,0.9823781847953796,0.7194435443783552,0.9106731960587645,0.4678787878787879,0.26420260095824777,0.33770778652668415,0.8739729198277544,0.8544053598329233
73,0.06220986694097519,0.5401474237442017,0.9809227585792542,0.7343644820427535,0.8929730367573309,0.3721940622737147,0.351813826146475,0.36171710063335677,0.8419734430725623,0.835629569795422
74,0.07523355633020401,0.5883909463882446,0.9766353368759155,0.7285103107800046,0.9042421381792436,0.41916167664670656,0.2874743326488706,0.341047503045067,0.8575307635918124,0.84205136832193
75,0.07204602658748627,0.5909680128097534,0.9784053564071655,0.7452623894465469,0.8999940999468995,0.4016806722689076,0.3271731690622861,0.36061863447755566,0.8742526327044716,0.8564505945276173
76,0.057453591376543045,0.5698411464691162,0.9821421504020691,0.754055224932261,0.9096701870316832,0.46145374449339205,0.2867898699520876,0.35373575348248204,0.8443329759507889,0.8405723821637903
77,0.058801647275686264,0.6509211659431458,0.9837548732757568,0.7382658266089116,0.9159832438491946,0.5284178187403994,0.23545516769336072,0.32575757575757575,0.8476492212270612,0.8416078115485717
78,0.0721738412976265,0.5780182480812073,0.9763206839561462,0.7622262414371455,0.8975750781757036,0.3965387509405568,0.3607118412046543,0.37777777777777777,0.8587633939382748,0.8537710455092774
79,0.049130868166685104,0.6531911492347717,0.9850528836250305,0.7270458399092663,0.8962180659625937,0.38136942675159236,0.3278576317590691,0.3525947736474052,0.8255134237822785,0.8172565984830643
80,0.046528272330760956,0.6998887658119202,0.9860362410545349,0.7131392001261447,0.8714968434715913,0.30377668308702793,0.3798767967145791,0.3375912408759124,0.8211653297729797,0.8313637356391972
81,0.04858111962676048,0.6915689706802368,0.9847382307052612,0.7206190144868511,0.9008791079119712,0.40036396724294815,0.30116358658453113,0.34375,0.8637141889290372,0.8485736286903424
82,0.049882497638463974,0.6393441557884216,0.9847382307052612,0.7274981783605138,0.9058941530473774,0.43418467583497056,0.3025325119780972,0.3565954013715208,0.8573661365692072,0.8428267052649973
83,0.03713278844952583,0.6921526193618774,0.989497721195221,0.7263117041706971,0.904419139772258,0.42318840579710143,0.2997946611909651,0.35096153846153844,0.8381505249233059,0.8345274758432146
84,0.03496880084276199,0.7659363746643066,0.989851713180542,0.7254377635676346,0.9102011918107263,0.4645760743321719,0.2737850787132101,0.34453057708871665,0.8639832728786576,0.8522423511135981
85,0.05071764439344406,0.7012631893157959,0.9848955869674683,0.74034564217167,0.904419139772258,0.41928934010152286,0.28268309377138945,0.3376941946034342,0.8472714151369682,0.83476121111969
86,0.048724837601184845,0.6716837286949158,0.9855642318725586,0.737918446764641,0.9029441264971385,0.41696750902527074,0.3162217659137577,0.35967302452316074,0.878653817670601,0.8616728192224812
87,0.036287326365709305,0.7353487014770508,0.9885929822921753,0.7538938538361023,0.9063661572954157,0.44045368620037806,0.3189596167008898,0.36998809051210796,0.8377672900175065,0.8442160128299536
88,0.03279722481966019,0.8193548321723938,0.9904024004936218,0.745205755991877,0.9125612130509174,0.48727272727272725,0.2751540041067762,0.35170603674540685,0.8956279476082292,0.8769732177939948
89,0.034179359674453735,0.7979224920272827,0.9897730350494385,0.7143676135656547,0.907074163667473,0.43844492440604754,0.2778918548939083,0.34017595307917886,0.8732754935598027,0.8662091886873458
90,0.04474379122257233,0.8029351830482483,0.9862329363822937,0.7179685997434679,0.907074163667473,0.4420731707317073,0.29774127310061604,0.3558282208588957,0.8563055536951432,0.8466999294337563
91,0.030814288184046745,0.8335961103439331,0.9911497235298157,0.7257289076951143,0.9068971620744587,0.44108761329305135,0.2997946611909651,0.3569682151589242,0.8516979953115087,0.8494472970611274
92,0.028634635731577873,0.8920539021492004,0.9918184280395508,0.7281045518537059,0.9134462210159892,0.49619289340101524,0.2676249144421629,0.3477100933748333,0.9050130481127618,0.8802991024782639
93,0.03291463851928711,0.8407726287841797,0.9899697303771973,0.7240291969654544,0.9112042008378075,0.4737470167064439,0.27173169062286107,0.3453675511091779,0.8640456051915575,0.8489860438089631
94,0.027813810855150223,0.9074214696884155,0.9919757843017578,0.7313227816125603,0.9081951737565638,0.44919786096256686,0.2874743326488706,0.35058430717863104,0.8645529131905781,0.8596824689471343
95,0.030374668538570404,1.0147842168807983,0.9908744096755981,0.7054719407416521,0.9117352056168505,0.4766977363515313,0.24503764544832307,0.32368896925858953,0.8956390396442666,0.8636229669640993
96,0.03574046492576599,0.9066020250320435,0.9894190430641174,0.7458650286229855,0.9138592247330226,0.5006031363088058,0.2840520191649555,0.3624454148471616,0.8321814187772265,0.8398511277961136
97,0.02933288924396038,0.8922482132911682,0.9915037751197815,0.7193839057930433,0.8973390760516845,0.38704453441295544,0.3271731690622861,0.3545994065281899,0.9074892907997569,0.8846670738179374
98,0.026220088824629784,0.9752852320671082,0.9927624464035034,0.7211313671647406,0.9131512183609652,0.493167701863354,0.27173169062286107,0.3503971756398941,0.8353257798308458,0.8388393422939425
99,0.026637347415089607,0.9480729103088379,0.9920938014984131,0.7283605182754369,0.9120892088028792,0.48346636259977194,0.29021218343600275,0.3627031650983747,0.8783099409502282,0.8671641468967997
100,0.04565270245075226,0.7527236938476562,0.9872162938117981,0.7313691180754719,0.8724408519676677,0.31023280996210073,0.3921971252566735,0.3464328899637243,0.838106475203249,0.8341546413180905
101,0.03809747472405434,0.7711960077285767,0.9885143637657166,0.7248064651673539,0.8903180128621158,0.35662824207492794,0.33880903490759756,0.3474903474903475,0.8651741446237728,0.8421207682095468
102,0.09322861582040787,1.1365501880645752,0.9750619530677795,0.6879771528755919,0.9123252109268983,0.47288503253796094,0.14921286789869953,0.22684703433922998,0.8038987656118082,0.786097473431763
103,0.1317443549633026,0.4965099096298218,0.9559847116470337,0.7540921924584656,0.897221074989675,0.3759929390997352,0.2915811088295688,0.3284502698535081,0.8281217013885979,0.8261010388091294
104,0.080788254737854,0.5839004516601562,0.9748652577400208,0.7606129282134392,0.9112632013688123,0.4665629860031104,0.2053388090349076,0.28517110266159695,0.8751279173087771,0.8576345528359133
105,0.06739771366119385,0.5987161993980408,0.9765173196792603,0.7521633405173632,0.9009971089739808,0.3985032740879326,0.2915811088295688,0.3367588932806324,0.8880029147145648,0.8688499740661744
106,0.06733710318803787,0.6359891295433044,0.9773433208465576,0.7486932542948619,0.9129152162369462,0.4905897114178168,0.2676249144421629,0.3463241806908769,0.8546236107140515,0.849752349382835
107,0.07203629612922668,0.5960581302642822,0.9770680069923401,0.7336849468763611,0.9012331110979999,0.3887147335423197,0.2546201232032854,0.3076923076923077,0.8752202271773384,0.8513324921077008
108,0.04836096242070198,0.6603484749794006,0.9839122295379639,0.7371339971843693,0.9141542273880465,0.5043731778425656,0.23682409308692676,0.3223102002794597,0.8329411417151911,0.8358987880165291
109,0.04982735589146614,0.6526901125907898,0.9848955869674683,0.7624554710347832,0.9061891557024013,0.44077134986225897,0.32854209445585214,0.3764705882352941,0.8725557740998104,0.859412097714879
110,0.03396545350551605,0.7017449736595154,0.9904417395591736,0.7439949314052415,0.9022361201250811,0.4125,0.3162217659137577,0.35800077489345217,0.8558760753210528,0.8372427752941303
111,0.03597123175859451,0.8164766430854797,0.9894583821296692,0.7360298326389715,0.9108501976517789,0.46958637469586373,0.26420260095824777,0.3381515549715287,0.8685129538716261,0.8611857703027339
112,0.03091759979724884,0.7985550761222839,0.9902450442314148,0.7330308890307782,0.9066021594194348,0.43850806451612906,0.29774127310061604,0.35466775377089277,0.8813714419374727,0.8591191755621994
113,0.02790786512196064,0.8214573860168457,0.9918577671051025,0.7432638891835096,0.9020001180010621,0.41539763113367173,0.33607118412046544,0.37154748391978815,0.8408648129152414,0.8400675999659872
114,0.032722290605306625,0.8515531420707703,0.9901663661003113,0.7245565752965534,0.9042421381792436,0.4218146718146718,0.2991101984941821,0.3500200240288346,0.8513669823091661,0.848180035931533
115,0.02571519836783409,0.9377945065498352,0.9922904372215271,0.7089764091941442,0.8989320903888135,0.39043478260869563,0.3073237508555784,0.3439295289161241,0.8575361778365005,0.8571077161546103
116,0.027604185044765472,0.7740638852119446,0.9920544624328613,0.7193716201118898,0.8950970558735029,0.37309847878302643,0.3189596167008898,0.34391143911439115,0.875073715321145,0.861497923733014
117,0.024242762476205826,0.9094539284706116,0.9930378198623657,0.7118104020652674,0.8981650834857514,0.3848827106863597,0.30321697467488024,0.3392036753445635,0.8606544708424535,0.8558258162076587
118,0.021930698305368423,0.9695868492126465,0.9938244819641113,0.7452184394109095,0.911086199775798,0.47368421052631576,0.28336755646817247,0.35460385438972164,0.8444249989850026,0.8484741522687969
119,0.023401319980621338,0.9749130010604858,0.9935491681098938,0.7318611198318823,0.9108501976517789,0.46875,0.25667351129363447,0.33171163202122955,0.8942335187282465,0.8712339389319266
120,0.025969477370381355,0.9271018505096436,0.9926051497459412,0.730140152222241,0.8952150569355124,0.3791250959324635,0.3381245722108145,0.35745296671490595,0.7842477601462636,0.7974126009882345
121,0.02590797282755375,0.8638316988945007,0.9925658106803894,0.7266623543041957,0.9015281137530238,0.4098786828422877,0.32375085557837097,0.3617590822179732,0.8821611893078685,0.8607092240175058
122,0.02427486516535282,0.9437406063079834,0.992998480796814,0.7413390809108444,0.9031801286211576,0.42214532871972316,0.33401779603011633,0.372946121513183,0.8637171991679451,0.8520141015461198
123,0.022727323696017265,1.0386563539505005,0.993509829044342,0.745267957776854,0.9139182252640273,0.5013698630136987,0.25051334702258726,0.3340940209949795,0.8359369734355273,0.8419892316150817
124,0.03392424061894417,0.8177568316459656,0.9907563924789429,0.7251967786060154,0.9063071567644109,0.43592330978809285,0.29568788501026694,0.3523654159869494,0.8740590223211757,0.8543548017481133
125,0.028851762413978577,0.7678543329238892,0.9910711050033569,0.7433161475215097,0.8976340787067083,0.39109697933227344,0.33675564681724846,0.36189775652813533,0.8904198290867884,0.8690317191728849
126,0.026277435943484306,0.8696755170822144,0.9924871325492859,0.7415989363251706,0.9069561626054634,0.4414141414141414,0.2991101984941821,0.35658914728682173,0.8755090748022585,0.8631965409252703
127,0.02291262149810791,0.8969370126724243,0.9936278462409973,0.7512020743532959,0.905481149330344,0.43526170798898073,0.324435318275154,0.37176470588235294,0.8720223650230836,0.8577601811021034
128,0.038187313824892044,0.7152243256568909,0.9911890625953674,0.7181456593893008,0.9020591185320668,0.4089661482159195,0.3059548254620123,0.3500391542678152,0.8786711007090364,0.8732819025442526
129,0.0814184844493866,0.7267360687255859,0.9776973724365234,0.7503730781305682,0.9096701870316832,0.4602272727272727,0.27720739219712526,0.3460059803502777,0.9070331564185821,0.8789090614504578
130,0.04825689271092415,0.659496009349823,0.9848169088363647,0.743499548876859,0.9076051684465161,0.44224422442244227,0.2751540041067762,0.3392405063291139,0.8836633032989543,0.8534753795521827
131,0.038684308528900146,0.7468530535697937,0.9877669811248779,0.7394688069207098,0.8959820638385746,0.38184663536776214,0.33401779603011633,0.3563344286235853,0.8866605533160565,0.8744771264203437
132,0.0290085282176733,0.7345772385597229,0.991582453250885,0.7441773826089908,0.904655141896277,0.4294813466787989,0.32306639288158795,0.36875,0.9192048822072476,0.8959220066743449
133,0.030247526243329048,0.7873787879943848,0.9911890625953674,0.7462951158495539,0.9083131748185733,0.45110410094637227,0.2936344969199179,0.35572139303482586,0.8638312667832457,0.8657006365164874
134,0.024766534566879272,0.7856863737106323,0.9928017854690552,0.7395709813625333,0.9016461148150333,0.4157119476268412,0.34770704996577684,0.37868058143868805,0.9023229070678755,0.8871019728419458
135,0.02118130959570408,0.853216290473938,0.993706464767456,0.7272656342805505,0.908431175880583,0.45016429353778753,0.2813141683778234,0.34625105307497894,0.8819626458767903,0.8737877072093607
136,0.027670398354530334,0.8793595433235168,0.9926837682723999,0.7342058730151996,0.9097291875626881,0.4600231749710313,0.27173169062286107,0.34165232358003444,0.8960179746385584,0.8813724535286516
137,0.022658230736851692,0.9156186580657959,0.9933131337165833,0.7334375981086768,0.9117942061478553,0.4791666666666667,0.2676249144421629,0.3434343434343434,0.8613764488353266,0.8660943107060496
138,0.020152611657977104,0.9010472297668457,0.99457186460495,0.7205955700485347,0.9031211280901528,0.4140550807217474,0.29842573579739906,0.34685759745425615,0.8442890999070077,0.8385375273402194
139,0.020862441509962082,0.9588156342506409,0.9944538474082947,0.7352744179238718,0.9133282199539796,0.4947089947089947,0.25598904859685145,0.3373928732521425,0.8767375217320617,0.868218145522613
140,0.018180571496486664,0.9451050758361816,0.9951618909835815,0.7229369645564286,0.9043601392412531,0.42063492063492064,0.29021218343600275,0.34345889023896314,0.8746841933733789,0.8685563464629553
141,0.01734207384288311,0.9919178485870361,0.9953191876411438,0.7249336749990101,0.9072511652604873,0.4406417112299465,0.28199863107460643,0.34390651085141904,0.8491838351329578,0.8548792916634962
142,0.017843741923570633,0.9473429918289185,0.9953585267066956,0.7309886155044942,0.9086671780046021,0.45492227979274613,0.3004791238877481,0.3619126133553174,0.8286282400440552,0.841904637412157
143,0.01576155051589012,0.9780939817428589,0.9957911968231201,0.7373239391181745,0.9083131748185733,0.45161290322580644,0.29705681040383297,0.3583815028901734,0.9097098328629168,0.8874222505935295
144,0.016943233087658882,0.9108397364616394,0.995279848575592,0.7282170453838365,0.8992270930438374,0.39801816680429397,0.32991101984941823,0.36077844311377244,0.8586785870492308,0.8524969935841296
145,0.024177635088562965,0.947908341884613,0.9937458038330078,0.6827603123709561,0.8891970027730249,0.3266832917705736,0.26899383983572894,0.29504504504504503,0.8523035114353026,0.8219467822170727
146,0.15512162446975708,0.435823917388916,0.9563387632369995,0.6797761292573862,0.9135642220779987,0.49145299145299143,0.07871321013004791,0.13569321533923304,0.8531861781289015,0.814197666363361
147,0.169587180018425,0.5462536811828613,0.9446170926094055,0.7264985083945673,0.9091391822526402,0.4385692068429238,0.19301848049281314,0.26806083650190116,0.8782783029500053,0.8534976563304443
148,0.15040768682956696,0.5957300662994385,0.9546080231666565,0.7042121502027934,0.8828249454245088,0.2884770346494762,0.24503764544832307,0.26498889711324947,0.8574646162612656,0.834720260413224
149,0.10084464401006699,0.5665169954299927,0.9677063822746277,0.753280586219673,0.900407103663933,0.39893143365983974,0.3066392881587953,0.34674922600619196,0.9092254422514787,0.8820857753437712
150,0.06340177357196808,0.6644687652587891,0.9804900884628296,0.739483169677454,0.9080181721635495,0.44096385542168676,0.25051334702258726,0.319511130510694,0.8913363299683821,0.8716595516135114
151,0.059778422117233276,0.6547453999519348,0.9810014367103577,0.7591826848968498,0.8899640096760871,0.3519061583577713,0.32854209445585214,0.3398230088495575,0.8556956748759084,0.8414071295878307
152,0.24864821135997772,0.5016617774963379,0.9746686220169067,0.5341223082868068,0.90654315888843,0.26436781609195403,0.04722792607802875,0.08013937282229965,0.5828976516874557,0.5495910172150836
